reporter	best_category	count
ApBB_10	ambiguous_deletion	32
ApBB_10	spacer_not_cloned	28
ApBB_10	PCR_chimera	24
ApBB_2	PCR_chimera	186
ApBB_2	full_length	24
ApBB_2	spacer_not_cloned	16
ApBB_3	full_length	70
ApBB_3	spacer_not_cloned	45
ApBB_3	ambiguous_deletion	3
ApBB_3	PCR_chimera	1
ApBB_4	full_length	330
ApBB_4	PCR_chimera	141
ApBB_4	ambiguous_deletion	43
ApBB_4	spacer_not_cloned	7
ApBB_5	full_length	835
ApBB_5	PCR_chimera	35
ApBB_5	ambiguous_deletion	27
ApBB_6	full_length	48
ApBB_6	ambiguous_deletion	38
ApBB_6	PCR_chimera	7
ApBB_6	spacer_not_cloned	7
ApBB_7	full_length	478
ApBB_7	PCR_chimera	155
ApBB_7	ambiguous_deletion	13
ApBB_8	full_length	152
ApBB_8	PCR_chimera	2
ApBB_9	full_length	142
ApBB_9	spacer_not_cloned	11
ApBB_9	ambiguous_deletion	7
ApBB_9	PCR_chimera	3
ApBL_1	full_length	333
ApBL_1	PCR_chimera	43
ApBL_1	ambiguous_deletion	9
ApBL_1	spacer_not_cloned	4
ApBL_1	AG_junction_high_mismatch-GTACAA_132_CCTCGA_228	2
ApBL_10	full_length	30
ApBL_10	PCR_chimera	20
ApBL_10	ambiguous_deletion	2
ApBL_2	full_length	343
ApBL_2	PCR_chimera	5
ApBL_2	ambiguous_deletion	5
ApBL_3	full_length	134
ApBL_3	ambiguous_deletion	53
ApBL_3	spacer_not_cloned	20
ApBL_3	PCR_chimera	16
ApBL_4	full_length	1365
ApBL_4	spacer_not_cloned	55
ApBL_4	ambiguous_deletion	33
ApBL_4	PCR_chimera	22
ApBL_4	spliced-TTCCGT_314_CTCCGA_319	1
ApBL_5	full_length	654
ApBL_5	spacer_not_cloned	10
ApBL_5	ambiguous_deletion	7
ApBL_5	PCR_chimera	5
ApBL_6	full_length	822
ApBL_6	spacer_not_cloned	23
ApBL_6	PCR_chimera	11
ApBL_6	ambiguous_deletion	7
ApBL_7	full_length	453
ApBL_7	spacer_not_cloned	12
ApBL_7	ambiguous_deletion	6
ApBL_7	PCR_chimera	5
ApBL_8	full_length	402
ApBL_8	ambiguous_deletion	8
ApBL_8	PCR_chimera	5
ApBL_8	spacer_not_cloned	3
ApBL_9	full_length	232
ApBL_9	PCR_chimera	8
ApBL_9	ambiguous_deletion	6
ApBS_1	full_length	343
ApBS_1	ambiguous_deletion	6
ApBS_1	PCR_chimera	3
ApBS_10	full_length	286
ApBS_10	ambiguous_deletion	16
ApBS_10	spacer_not_cloned	11
ApBS_10	PCR_chimera	2
ApBS_2	full_length	41
ApBS_2	ambiguous_deletion	2
ApBS_2	PCR_chimera	1
ApBS_3	PCR_chimera	33
ApBS_3	full_length	8
ApBS_3	spacer_not_cloned	2
ApBS_4	full_length	124
ApBS_4	ambiguous_deletion	36
ApBS_4	PCR_chimera	1
ApBS_5	full_length	761
ApBS_5	ambiguous_deletion	71
ApBS_5	PCR_chimera	21
ApBS_5	spacer_not_cloned	8
ApBS_6	full_length	1080
ApBS_6	spacer_not_cloned	37
ApBS_6	ambiguous_deletion	19
ApBS_6	PCR_chimera	18
ApBS_7	full_length	306
ApBS_7	ambiguous_deletion	109
ApBS_7	PCR_chimera	31
ApBS_7	spacer_not_cloned	3
ApBS_8	full_length	656
ApBS_8	ambiguous_deletion	11
ApBS_8	PCR_chimera	9
ApBS_9	full_length	204
ApBS_9	ambiguous_deletion	11
ApBS_9	PCR_chimera	9
ApBp_1	full_length	95
ApBp_1	ambiguous_deletion	4
ApBp_1	PCR_chimera	2
ApBp_1	spliced-CCGACC_301_CTCCGA_319	2
ApBp_10	full_length	309
ApBp_10	ambiguous_deletion	25
ApBp_10	PCR_chimera	14
ApBp_2	full_length	839
ApBp_2	PCR_chimera	31
ApBp_2	ambiguous_deletion	13
ApBp_2	spacer_not_cloned	5
ApBp_3	full_length	773
ApBp_3	spacer_not_cloned	31
ApBp_3	ambiguous_deletion	28
ApBp_3	PCR_chimera	9
ApBp_4	full_length	895
ApBp_4	PCR_chimera	73
ApBp_4	ambiguous_deletion	68
ApBp_5	full_length	411
ApBp_5	ambiguous_deletion	106
ApBp_5	PCR_chimera	61
ApBp_5	PRE-SPACER_mispriming	1
ApBp_6	full_length	212
ApBp_6	spacer_not_cloned	51
ApBp_6	ambiguous_deletion	48
ApBp_6	PCR_chimera	12
ApBp_7	full_length	424
ApBp_7	PCR_chimera	324
ApBp_7	ambiguous_deletion	80
ApBp_7	spacer_not_cloned	60
ApBp_8	full_length	1094
ApBp_8	PCR_chimera	111
ApBp_8	ambiguous_deletion	75
ApBp_8	spacer_not_cloned	8
ApBp_9	full_length	486
ApBp_9	PCR_chimera	19
ApBp_9	ambiguous_deletion	8
ApBp_9	spacer_not_cloned	1
ApLA_1	full_length	1270
ApLA_1	PCR_chimera	58
ApLA_1	spacer_not_cloned	20
ApLA_1	ambiguous_deletion	9
ApLA_10	full_length	1431
ApLA_10	PCR_chimera	15
ApLA_10	ambiguous_deletion	9
ApLA_2	full_length	68
ApLA_2	spacer_not_cloned	25
ApLA_2	PCR_chimera	23
ApLA_2	ambiguous_deletion	1
ApLA_3	full_length	158
ApLA_3	PCR_chimera	42
ApLA_3	spacer_not_cloned	19
ApLA_3	ambiguous_deletion	4
ApLA_4	full_length	1175
ApLA_4	spacer_not_cloned	110
ApLA_4	PCR_chimera	36
ApLA_4	ambiguous_deletion	4
ApLA_5	full_length	147
ApLA_5	PCR_chimera	2
ApLA_5	ambiguous_deletion	1
ApLA_6	full_length	770
ApLA_6	spacer_not_cloned	33
ApLA_6	PCR_chimera	3
ApLA_6	ambiguous_deletion	1
ApLA_7	full_length	1429
ApLA_7	spacer_not_cloned	86
ApLA_7	ambiguous_deletion	43
ApLA_7	PCR_chimera	21
ApLA_8	full_length	2643
ApLA_8	ambiguous_deletion	235
ApLA_8	PCR_chimera	111
ApLA_8	spacer_not_cloned	96
ApLA_9	full_length	907
ApLA_9	PCR_chimera	216
ApLA_9	spacer_not_cloned	104
ApLA_9	ambiguous_deletion	63
ApLB_1	full_length	180
ApLB_1	spacer_not_cloned	10
ApLB_1	ambiguous_deletion	1
ApLB_10	full_length	114
ApLB_10	PCR_chimera	46
ApLB_10	ambiguous_deletion	1
ApLB_2	full_length	415
ApLB_2	PCR_chimera	94
ApLB_2	ambiguous_deletion	11
ApLB_2	spacer_not_cloned	11
ApLB_3	full_length	251
ApLB_3	PCR_chimera	27
ApLB_3	spacer_not_cloned	26
ApLB_3	ambiguous_deletion	6
ApLB_4	full_length	162
ApLB_4	PCR_chimera	2
ApLB_4	spacer_not_cloned	2
ApLB_4	ambiguous_deletion	1
ApLB_5	full_length	312
ApLB_5	PCR_chimera	69
ApLB_5	ambiguous_deletion	9
ApLB_5	spacer_not_cloned	3
ApLB_6	full_length	85
ApLB_6	ambiguous_deletion	6
ApLB_6	PCR_chimera	1
ApLB_7	full_length	352
ApLB_7	PCR_chimera	15
ApLB_7	ambiguous_deletion	6
ApLB_7	spacer_not_cloned	4
ApLB_8	full_length	146
ApLB_8	spacer_not_cloned	16
ApLB_8	ambiguous_deletion	4
ApLB_8	PCR_chimera	3
ApLB_9	full_length	883
ApLB_9	ambiguous_deletion	74
ApLB_9	spacer_not_cloned	12
ApLB_9	PCR_chimera	8
ApLL_1	full_length	13
ApLL_1	spacer_not_cloned	11
ApLL_10	full_length	527
ApLL_10	ambiguous_deletion	5
ApLL_10	spacer_not_cloned	2
ApLL_2	full_length	278
ApLL_2	ambiguous_deletion	1
ApLL_3	full_length	58
ApLL_3	spacer_not_cloned	22
ApLL_3	PCR_chimera	7
ApLL_3	ambiguous_deletion	1
ApLL_4	full_length	167
ApLL_4	spacer_not_cloned	20
ApLL_4	ambiguous_deletion	1
ApLL_5	full_length	44
ApLL_5	ambiguous_deletion	2
ApLL_6	full_length	183
ApLL_6	PCR_chimera	1
ApLL_7	full_length	138
ApLL_7	PCR_chimera	4
ApLL_8	full_length	177
ApLL_8	PCR_chimera	15
ApLL_8	ambiguous_deletion	1
ApLL_9	PCR_chimera	24
ApLL_9	full_length	19
ApLL_9	ambiguous_deletion	4
ApLS_1	full_length	1102
ApLS_1	ambiguous_deletion	86
ApLS_1	PCR_chimera	27
ApLS_1	spacer_not_cloned	23
ApLS_1	PRE-SPACER_mispriming	9
ApLS_10	full_length	196
ApLS_10	ambiguous_deletion	2
ApLS_10	spacer_not_cloned	2
ApLS_2	full_length	163
ApLS_2	ambiguous_deletion	1
ApLS_3	full_length	2018
ApLS_3	PCR_chimera	106
ApLS_3	spacer_not_cloned	61
ApLS_3	ambiguous_deletion	25
ApLS_4	full_length	1687
ApLS_4	spacer_not_cloned	30
ApLS_4	PCR_chimera	15
ApLS_4	ambiguous_deletion	10
ApLS_5	full_length	316
ApLS_5	spacer_not_cloned	24
ApLS_5	PCR_chimera	2
ApLS_5	ambiguous_deletion	2
ApLS_6	full_length	148
ApLS_6	ambiguous_deletion	28
ApLS_6	PCR_chimera	4
ApLS_7	full_length	94
ApLS_7	ambiguous_deletion	21
ApLS_7	PCR_chimera	4
ApLS_8	full_length	1247
ApLS_8	PCR_chimera	280
ApLS_8	ambiguous_deletion	97
ApLS_9	full_length	209
ApLS_9	spacer_not_cloned	28
ApLS_9	ambiguous_deletion	2
ApLS_9	PCR_chimera	1
ApLp_1	full_length	1322
ApLp_1	spacer_not_cloned	23
ApLp_1	PCR_chimera	9
ApLp_1	ambiguous_deletion	9
ApLp_10	full_length	128
ApLp_10	PCR_chimera	1
ApLp_2	full_length	809
ApLp_2	PCR_chimera	23
ApLp_2	spacer_not_cloned	18
ApLp_2	ambiguous_deletion	3
ApLp_3	full_length	82
ApLp_3	PCR_chimera	52
ApLp_3	ambiguous_deletion	1
ApLp_4	full_length	689
ApLp_4	spacer_not_cloned	53
ApLp_4	PCR_chimera	51
ApLp_4	ambiguous_deletion	6
ApLp_5	full_length	699
ApLp_5	PCR_chimera	213
ApLp_5	spacer_not_cloned	42
ApLp_5	ambiguous_deletion	7
ApLp_6	full_length	96
ApLp_6	PCR_chimera	3
ApLp_6	spacer_not_cloned	3
ApLp_7	full_length	1495
ApLp_7	spacer_not_cloned	37
ApLp_7	PCR_chimera	18
ApLp_7	ambiguous_deletion	13
ApLp_8	full_length	199
ApLp_8	PCR_chimera	106
ApLp_8	spacer_not_cloned	16
ApLp_8	ambiguous_deletion	4
ApLp_9	full_length	510
ApLp_9	PCR_chimera	212
ApLp_9	ambiguous_deletion	7
ApLp_9	spacer_not_cloned	6
ApSA_1	full_length	1021
ApSA_1	PCR_chimera	67
ApSA_1	spacer_not_cloned	12
ApSA_1	ambiguous_deletion	3
ApSA_10	full_length	154
ApSA_10	spacer_not_cloned	48
ApSA_10	PCR_chimera	1
ApSA_10	ambiguous_deletion	1
ApSA_2	full_length	2999
ApSA_2	PCR_chimera	239
ApSA_2	spacer_not_cloned	112
ApSA_2	ambiguous_deletion	87
ApSA_3	full_length	94
ApSA_3	PCR_chimera	59
ApSA_3	spacer_not_cloned	13
ApSA_3	ambiguous_deletion	1
ApSA_4	full_length	442
ApSA_4	PCR_chimera	3
ApSA_4	ambiguous_deletion	3
ApSA_5	full_length	2447
ApSA_5	ambiguous_deletion	550
ApSA_5	PCR_chimera	41
ApSA_5	spacer_not_cloned	12
ApSA_6	full_length	143
ApSA_6	spacer_not_cloned	35
ApSA_6	PCR_chimera	5
ApSA_7	full_length	1982
ApSA_7	PCR_chimera	320
ApSA_7	spacer_not_cloned	44
ApSA_7	ambiguous_deletion	12
ApSA_8	full_length	482
ApSA_8	PCR_chimera	1
ApSA_8	ambiguous_deletion	1
ApSA_9	full_length	2988
ApSA_9	ambiguous_deletion	370
ApSA_9	PCR_chimera	38
ApSA_9	spacer_not_cloned	4
ApSB_1	full_length	121
ApSB_1	ambiguous_deletion	19
ApSB_1	PCR_chimera	1
ApSB_10	full_length	529
ApSB_10	spacer_not_cloned	10
ApSB_10	ambiguous_deletion	7
ApSB_10	PCR_chimera	4
ApSB_2	full_length	146
ApSB_2	spacer_not_cloned	7
ApSB_2	PCR_chimera	3
ApSB_3	full_length	290
ApSB_3	ambiguous_deletion	5
ApSB_3	PCR_chimera	4
ApSB_3	spacer_not_cloned	3
ApSB_4	full_length	103
ApSB_4	spacer_not_cloned	17
ApSB_4	PCR_chimera	7
ApSB_4	ambiguous_deletion	4
ApSB_5	full_length	335
ApSB_5	PCR_chimera	33
ApSB_5	ambiguous_deletion	9
ApSB_6	full_length	428
ApSB_6	PCR_chimera	72
ApSB_6	ambiguous_deletion	15
ApSB_6	spacer_not_cloned	1
ApSB_7	full_length	66
ApSB_7	PCR_chimera	61
ApSB_7	spacer_not_cloned	45
ApSB_7	ambiguous_deletion	44
ApSB_8	full_length	425
ApSB_8	PCR_chimera	88
ApSB_8	ambiguous_deletion	7
ApSB_9	full_length	1282
ApSB_9	PCR_chimera	152
ApSB_9	ambiguous_deletion	58
ApSB_9	spacer_not_cloned	36
ApSL_1	full_length	36
ApSL_1	PCR_chimera	1
ApSL_10	full_length	247
ApSL_10	spacer_not_cloned	5
ApSL_10	ambiguous_deletion	2
ApSL_2	full_length	735
ApSL_2	PCR_chimera	7
ApSL_2	ambiguous_deletion	3
ApSL_3	full_length	51
ApSL_3	PCR_chimera	5
ApSL_4	full_length	173
ApSL_4	ambiguous_deletion	18
ApSL_4	PCR_chimera	14
ApSL_4	spliced-TTTATT_190_CTCCGA_195	2
ApSL_5	full_length	1341
ApSL_5	PCR_chimera	141
ApSL_5	ambiguous_deletion	16
ApSL_6	full_length	895
ApSL_6	PCR_chimera	20
ApSL_6	ambiguous_deletion	5
ApSL_7	full_length	79
ApSL_7	spacer_not_cloned	39
ApSL_7	PCR_chimera	10
ApSL_8	full_length	189
ApSL_8	PCR_chimera	25
ApSL_8	spacer_not_cloned	3
ApSL_8	ambiguous_deletion	1
ApSL_9	full_length	115
ApSL_9	PCR_chimera	48
ApSL_9	ambiguous_deletion	2
ApSS_1	full_length	1267
ApSS_1	PCR_chimera	15
ApSS_1	ambiguous_deletion	13
ApSS_10	PCR_chimera	715
ApSS_10	full_length	265
ApSS_10	spacer_not_cloned	68
ApSS_10	ambiguous_deletion	15
ApSS_2	full_length	777
ApSS_2	PCR_chimera	167
ApSS_2	spacer_not_cloned	20
ApSS_2	ambiguous_deletion	11
ApSS_3	full_length	71
ApSS_3	PCR_chimera	1
ApSS_4	full_length	648
ApSS_4	ambiguous_deletion	201
ApSS_4	PCR_chimera	11
ApSS_5	full_length	420
ApSS_5	PCR_chimera	176
ApSS_5	ambiguous_deletion	5
ApSS_6	full_length	33
ApSS_6	ambiguous_deletion	1
ApSS_7	full_length	32
ApSS_7	spacer_not_cloned	2
ApSS_7	PCR_chimera	1
ApSS_7	ambiguous_deletion	1
ApSS_8	full_length	195
ApSS_8	ambiguous_deletion	3
ApSS_8	spacer_not_cloned	2
ApSS_9	full_length	331
ApSS_9	ambiguous_deletion	5
ApSS_9	PCR_chimera	4
ApSp_1	full_length	135
ApSp_1	spacer_not_cloned	29
ApSp_1	PCR_chimera	5
ApSp_1	ambiguous_deletion	2
ApSp_10	full_length	259
ApSp_10	ambiguous_deletion	46
ApSp_10	spacer_not_cloned	35
ApSp_10	PCR_chimera	20
ApSp_2	full_length	199
ApSp_2	spacer_not_cloned	68
ApSp_2	ambiguous_deletion	7
ApSp_2	PCR_chimera	1
ApSp_3	full_length	301
ApSp_3	ambiguous_deletion	107
ApSp_3	spacer_not_cloned	46
ApSp_3	PCR_chimera	1
ApSp_4	full_length	343
ApSp_4	ambiguous_deletion	12
ApSp_4	PCR_chimera	7
ApSp_5	full_length	60
ApSp_6	full_length	349
ApSp_6	spacer_not_cloned	85
ApSp_6	ambiguous_deletion	6
ApSp_6	PCR_chimera	5
ApSp_7	full_length	100
ApSp_7	PCR_chimera	15
ApSp_7	spacer_not_cloned	8
ApSp_7	ambiguous_deletion	1
ApSp_8	full_length	771
ApSp_8	spacer_not_cloned	56
ApSp_8	PCR_chimera	50
ApSp_8	ambiguous_deletion	16
ApSp_9	full_length	405
ApSp_9	spacer_not_cloned	38
ApSp_9	PCR_chimera	7
ApSp_9	ambiguous_deletion	6
AppA_1	full_length	2351
AppA_1	PCR_chimera	207
AppA_1	spacer_not_cloned	53
AppA_1	ambiguous_deletion	43
AppA_10	full_length	66
AppA_10	PCR_chimera	42
AppA_10	ambiguous_deletion	1
AppA_2	full_length	400
AppA_2	PCR_chimera	5
AppA_2	ambiguous_deletion	5
AppA_3	full_length	2643
AppA_3	spacer_not_cloned	82
AppA_3	ambiguous_deletion	59
AppA_3	PCR_chimera	24
AppA_4	full_length	942
AppA_4	spacer_not_cloned	35
AppA_4	ambiguous_deletion	13
AppA_4	PCR_chimera	12
AppA_5	full_length	412
AppA_5	ambiguous_deletion	36
AppA_5	spacer_not_cloned	2
AppA_5	PCR_chimera	1
AppA_5	PRE-SPACER_mispriming	1
AppA_6	full_length	406
AppA_6	spacer_not_cloned	75
AppA_6	ambiguous_deletion	5
AppA_6	PCR_chimera	3
AppA_7	full_length	144
AppA_7	PCR_chimera	1
AppA_8	full_length	179
AppA_8	ambiguous_deletion	4
AppA_8	PCR_chimera	1
AppA_9	full_length	1440
AppA_9	ambiguous_deletion	692
AppA_9	PCR_chimera	38
AppB_1	full_length	57
AppB_1	ambiguous_deletion	4
AppB_1	PCR_chimera	2
AppB_10	full_length	426
AppB_10	PCR_chimera	91
AppB_10	ambiguous_deletion	12
AppB_10	spacer_not_cloned	1
AppB_2	PCR_chimera	31
AppB_2	spacer_not_cloned	18
AppB_2	full_length	8
AppB_3	full_length	258
AppB_3	ambiguous_deletion	80
AppB_3	spacer_not_cloned	17
AppB_3	PCR_chimera	2
AppB_3	PRE-SPACER_mispriming	1
AppB_4	full_length	321
AppB_4	PCR_chimera	130
AppB_4	ambiguous_deletion	6
AppB_5	ambiguous_deletion	1945
AppB_5	full_length	76
AppB_5	PCR_chimera	16
AppB_5	PRE-SPACER_mispriming	7
AppB_6	full_length	704
AppB_6	ambiguous_deletion	71
AppB_6	PCR_chimera	21
AppB_6	spacer_not_cloned	19
AppB_7	full_length	32
AppB_7	ambiguous_deletion	14
AppB_7	PCR_chimera	9
AppB_8	full_length	130
AppB_8	spacer_not_cloned	23
AppB_8	ambiguous_deletion	11
AppB_8	PCR_chimera	8
AppB_9	full_length	74
AppB_9	ambiguous_deletion	4
AppL_1	full_length	419
AppL_1	PCR_chimera	16
AppL_1	ambiguous_deletion	3
AppL_10	full_length	331
AppL_10	PCR_chimera	2
AppL_2	full_length	279
AppL_2	PCR_chimera	2
AppL_2	ambiguous_deletion	1
AppL_3	full_length	907
AppL_3	PCR_chimera	17
AppL_3	ambiguous_deletion	8
AppL_4	full_length	559
AppL_4	PCR_chimera	87
AppL_4	spacer_not_cloned	27
AppL_4	ambiguous_deletion	4
AppL_5	full_length	165
AppL_5	PCR_chimera	132
AppL_6	full_length	331
AppL_6	ambiguous_deletion	6
AppL_6	PCR_chimera	2
AppL_7	full_length	413
AppL_7	PCR_chimera	114
AppL_7	ambiguous_deletion	6
AppL_8	full_length	184
AppL_8	PCR_chimera	2
AppL_8	ambiguous_deletion	2
AppL_9	full_length	697
AppL_9	PCR_chimera	160
AppL_9	spacer_not_cloned	35
AppL_9	ambiguous_deletion	12
AppS_1	full_length	414
AppS_1	spacer_not_cloned	22
AppS_1	PCR_chimera	6
AppS_1	ambiguous_deletion	6
AppS_10	full_length	42
AppS_10	PCR_chimera	3
AppS_10	ambiguous_deletion	1
AppS_2	full_length	1
AppS_3	full_length	237
AppS_3	PCR_chimera	162
AppS_3	AG_junction_high_mismatch-GTACAA_132_CCTCGA_215	3
AppS_3	ambiguous_deletion	3
AppS_4	full_length	3478
AppS_4	PCR_chimera	111
AppS_4	ambiguous_deletion	41
AppS_4	PRE-SPACER_mispriming	16
AppS_4	spacer_not_cloned	11
AppS_5	full_length	249
AppS_5	PCR_chimera	2
AppS_5	ambiguous_deletion	1
AppS_6	full_length	12
AppS_7	full_length	295
AppS_7	PCR_chimera	5
AppS_7	ambiguous_deletion	3
AppS_8	full_length	169
AppS_8	PCR_chimera	9
AppS_8	ambiguous_deletion	1
AppS_9	full_length	233
AppS_9	ambiguous_deletion	20
AppS_9	PCR_chimera	4
AppS_9	spacer_not_cloned	1
Appp_1	full_length	728
Appp_1	PCR_chimera	35
Appp_1	ambiguous_deletion	32
Appp_1	spacer_not_cloned	23
Appp_10	full_length	195
Appp_10	PCR_chimera	8
Appp_10	spacer_not_cloned	7
Appp_10	ambiguous_deletion	2
Appp_2	spacer_not_cloned	21
Appp_2	full_length	14
Appp_3	full_length	1750
Appp_3	PCR_chimera	103
Appp_3	ambiguous_deletion	22
Appp_4	full_length	117
Appp_4	PCR_chimera	82
Appp_4	ambiguous_deletion	2
Appp_5	full_length	34
Appp_5	PCR_chimera	16
Appp_6	full_length	96
Appp_6	PCR_chimera	2
Appp_6	ambiguous_deletion	2
Appp_7	full_length	298
Appp_7	PCR_chimera	4
Appp_7	ambiguous_deletion	2
Appp_8	full_length	317
Appp_8	ambiguous_deletion	5
Appp_8	PCR_chimera	3
Appp_9	full_length	80
Appp_9	PCR_chimera	21
Appp_9	ambiguous_deletion	3
BAAA_1	PCR_chimera	13
BAAA_1	full_length	1
BAAA_10	PCR_chimera	8
BAAA_10	spacer_not_cloned	5
BAAA_10	ambiguous_deletion	3
BAAA_2	spacer_not_cloned	25
BAAA_2	PCR_chimera	2
BAAA_2	ambiguous_deletion	1
BAAA_3	PCR_chimera	63
BAAA_3	ambiguous_deletion	2
BAAA_3	full_length	1
BAAA_4	PCR_chimera	2
BAAA_4	spacer_not_cloned	1
BAAA_5	PCR_chimera	140
BAAA_5	ambiguous_deletion	2
BAAA_6	PCR_chimera	59
BAAA_6	ambiguous_deletion	1
BAAA_7	PCR_chimera	83
BAAA_7	ambiguous_deletion	70
BAAA_7	spacer_not_cloned	9
BAAA_8	spacer_not_cloned	8
BAAA_8	PCR_chimera	2
BAAA_9	spacer_not_cloned	5
BAAA_9	PCR_chimera	1
BAAB_1	spacer_not_cloned	15
BAAB_1	PCR_chimera	10
BAAB_1	ambiguous_deletion	6
BAAB_10	PCR_chimera	1
BAAB_2	spacer_not_cloned	32
BAAB_2	PCR_chimera	14
BAAB_2	ambiguous_deletion	12
BAAB_2	full_length	1
BAAB_3	spacer_not_cloned	29
BAAB_3	PCR_chimera	6
BAAB_3	ambiguous_deletion	5
BAAB_3	full_length	5
BAAB_4	ambiguous_deletion	221
BAAB_4	PCR_chimera	113
BAAB_4	spacer_not_cloned	48
BAAB_4	spliced-GTACAA_132_CCTCGA_261	8
BAAB_4	full_length	2
BAAB_5	spacer_not_cloned	333
BAAB_5	ambiguous_deletion	36
BAAB_5	PCR_chimera	17
BAAB_5	spliced-GTACAA_132_CCTCGA_261	4
BAAB_5	full_length	2
BAAB_6	spacer_not_cloned	10
BAAB_6	ambiguous_deletion	7
BAAB_6	PCR_chimera	4
BAAB_7	full_length	49
BAAB_7	PCR_chimera	15
BAAB_7	ambiguous_deletion	5
BAAB_7	spliced-GTACAA_132_CCTCGA_261	3
BAAB_8	PCR_chimera	165
BAAB_8	spacer_not_cloned	46
BAAB_8	ambiguous_deletion	19
BAAB_8	full_length	4
BAAB_8	spliced-GTACAA_132_CCTCGA_261	1
BAAB_9	PCR_chimera	56
BAAB_9	spacer_not_cloned	22
BAAB_9	ambiguous_deletion	15
BAAL_1	PCR_chimera	11
BAAL_10	PCR_chimera	66
BAAL_10	full_length	54
BAAL_10	ambiguous_deletion	6
BAAL_2	PCR_chimera	17
BAAL_2	ambiguous_deletion	1
BAAL_3	PCR_chimera	4
BAAL_4	PCR_chimera	14
BAAL_5	PCR_chimera	66
BAAL_5	ambiguous_deletion	13
BAAL_5	spacer_not_cloned	6
BAAL_5	spliced-GTACAA_132_ACTATA_262	5
BAAL_6	PCR_chimera	39
BAAL_6	full_length	33
BAAL_6	spacer_not_cloned	11
BAAL_6	ambiguous_deletion	3
BAAL_7	PCR_chimera	59
BAAL_7	ambiguous_deletion	11
BAAL_7	spacer_not_cloned	4
BAAL_8	spacer_not_cloned	26
BAAL_8	PCR_chimera	1
BAAL_9	PCR_chimera	45
BAAL_9	ambiguous_deletion	4
BAAL_9	full_length	1
BAAS_1	PCR_chimera	1
BAAS_10	PCR_chimera	31
BAAS_10	full_length	7
BAAS_10	ambiguous_deletion	1
BAAS_10	spacer_not_cloned	1
BAAS_2	PCR_chimera	18
BAAS_2	spacer_not_cloned	6
BAAS_4	PCR_chimera	172
BAAS_4	ambiguous_deletion	3
BAAS_7	PCR_chimera	277
BAAS_7	ambiguous_deletion	29
BAAS_7	full_length	2
BAAS_8	ambiguous_deletion	323
BAAS_8	PCR_chimera	205
BAAS_8	full_length	3
BAAS_8	spacer_not_cloned	1
BAAS_9	PCR_chimera	34
BAAS_9	spacer_not_cloned	25
BAAS_9	ambiguous_deletion	4
BAAS_9	full_length	2
BAAp_1	PCR_chimera	4
BAAp_1	spacer_not_cloned	3
BAAp_1	ambiguous_deletion	1
BAAp_10	full_length	38
BAAp_10	PCR_chimera	33
BAAp_10	spacer_not_cloned	29
BAAp_10	ambiguous_deletion	7
BAAp_10	spliced-GTACAA_132_CTCCGA_261	1
BAAp_2	PCR_chimera	41
BAAp_2	ambiguous_deletion	4
BAAp_3	PCR_chimera	19
BAAp_3	spacer_not_cloned	17
BAAp_3	ambiguous_deletion	2
BAAp_4	ambiguous_deletion	1
BAAp_5	spacer_not_cloned	17
BAAp_5	ambiguous_deletion	8
BAAp_5	PCR_chimera	6
BAAp_6	PCR_chimera	20
BAAp_6	ambiguous_deletion	3
BAAp_7	spacer_not_cloned	19
BAAp_7	ambiguous_deletion	8
BAAp_7	PCR_chimera	7
BAAp_7	spliced-GTACAA_132_CTCCGA_261	2
BAAp_7	full_length	1
BAAp_8	PCR_chimera	86
BAAp_8	spacer_not_cloned	17
BAAp_8	ambiguous_deletion	5
BAAp_8	full_length	1
BAAp_9	spacer_not_cloned	51
BAAp_9	PCR_chimera	33
BAAp_9	ambiguous_deletion	4
BABA_1	full_length	2293
BABA_1	PCR_chimera	94
BABA_1	ambiguous_deletion	74
BABA_1	spacer_not_cloned	57
BABA_10	full_length	240
BABA_10	ambiguous_deletion	6
BABA_10	PCR_chimera	5
BABA_10	spacer_not_cloned	1
BABA_2	full_length	508
BABA_2	PCR_chimera	53
BABA_2	ambiguous_deletion	8
BABA_2	spacer_not_cloned	1
BABA_3	full_length	131
BABA_3	PCR_chimera	30
BABA_3	ambiguous_deletion	1
BABA_4	full_length	511
BABA_4	PCR_chimera	51
BABA_4	spacer_not_cloned	34
BABA_4	ambiguous_deletion	19
BABA_5	full_length	700
BABA_5	spacer_not_cloned	24
BABA_5	PCR_chimera	15
BABA_5	ambiguous_deletion	14
BABA_6	full_length	417
BABA_6	PCR_chimera	11
BABA_6	ambiguous_deletion	10
BABA_6	spacer_not_cloned	6
BABA_7	full_length	209
BABA_7	PCR_chimera	25
BABA_7	spacer_not_cloned	22
BABA_7	ambiguous_deletion	3
BABA_8	full_length	853
BABA_8	PCR_chimera	125
BABA_8	ambiguous_deletion	21
BABA_8	spacer_not_cloned	7
BABA_9	full_length	582
BABA_9	spacer_not_cloned	25
BABA_9	PCR_chimera	10
BABA_9	ambiguous_deletion	7
BABB_1	full_length	72
BABB_1	ambiguous_deletion	8
BABB_1	PCR_chimera	3
BABB_10	full_length	169
BABB_10	spacer_not_cloned	15
BABB_10	ambiguous_deletion	9
BABB_10	PCR_chimera	8
BABB_2	full_length	315
BABB_2	ambiguous_deletion	77
BABB_2	PCR_chimera	7
