reporter	class	count
AApL_10	full_length	140
AApL_10	chimeric	20
AApL_2	full_length	82
AApL_2	chimeric	42
AApL_3	full_length	584
AApL_3	chimeric	41
AApL_3	ambiguous	5
AApL_4	full_length	862
AApL_4	ambiguous	28
AApL_4	chimeric	16
AApL_5	full_length	618
AApL_5	chimeric	59
AApL_5	ambiguous	14
AApL_6	full_length	1364
AApL_6	chimeric	26
AApL_6	ambiguous	6
AApL_7	full_length	378
AApL_7	ambiguous	33
AApL_7	chimeric	1
AApL_8	full_length	157
AApL_8	chimeric	1
AApL_9	full_length	211
AApL_9	chimeric	42
AApS_1	full_length	489
AApS_1	ambiguous	35
AApS_1	chimeric	13
AApS_10	full_length	1770
AApS_10	ambiguous	29
AApS_10	chimeric	3
AApS_2	full_length	217
AApS_2	chimeric	1
AApS_3	full_length	462
AApS_3	chimeric	140
AApS_3	ambiguous	14
AApS_4	full_length	257
AApS_4	ambiguous	50
AApS_4	chimeric	2
AApS_5	full_length	117
AApS_5	chimeric	21
AApS_5	ambiguous	1
AApS_6	full_length	359
AApS_6	ambiguous	2
AApS_6	chimeric	1
AApS_7	full_length	42
AApS_7	ambiguous	10
AApS_7	chimeric	2
AApS_8	full_length	440
AApS_8	chimeric	187
AApS_8	ambiguous	59
AApS_8	RT_error	2
AApS_9	full_length	159
AApS_9	chimeric	35
AApp_1	full_length	681
AApp_1	chimeric	4
AApp_1	ambiguous	1
AApp_10	full_length	472
AApp_10	chimeric	2
AApp_2	full_length	300
AApp_2	chimeric	16
AApp_3	full_length	123
AApp_3	ambiguous	49
AApp_3	chimeric	6
AApp_4	full_length	837
AApp_4	chimeric	129
AApp_4	ambiguous	102
AApp_5	full_length	68
AApp_5	chimeric	9
AApp_5	ambiguous	1
AApp_6	full_length	287
AApp_6	chimeric	1
AApp_7	full_length	166
AApp_7	ambiguous	4
AApp_8	full_length	421
AApp_8	ambiguous	52
AApp_8	chimeric	36
AApp_9	full_length	479
AApp_9	chimeric	23
AApp_9	ambiguous	1
ABAA_1	full_length	1985
ABAA_1	chimeric	80
ABAA_1	ambiguous	15
ABAA_10	full_length	305
ABAA_10	ambiguous	70
ABAA_10	chimeric	38
ABAA_2	full_length	122
ABAA_2	chimeric	7
ABAA_2	ambiguous	1
ABAA_3	full_length	261
ABAA_3	ambiguous	82
ABAA_3	chimeric	28
ABAA_4	full_length	695
ABAA_4	ambiguous	69
ABAA_4	chimeric	33
ABAA_5	full_length	2022
ABAA_5	chimeric	121
ABAA_5	ambiguous	18
ABAA_6	full_length	245
ABAA_6	chimeric	10
ABAA_6	ambiguous	1
ABAA_7	full_length	75
ABAA_7	chimeric	2
ABAA_8	full_length	1287
ABAA_8	chimeric	223
ABAA_8	ambiguous	9
ABAA_8	RT_error	1
ABAA_9	full_length	1664
ABAA_9	chimeric	84
ABAA_9	ambiguous	77
ABAB_1	full_length	599
ABAB_1	chimeric	412
ABAB_1	GTACAA_132_CCTCGA_261	51
ABAB_1	ambiguous	22
ABAB_1	CGAGCT_126_CCTCGA_261	7
ABAB_1	RT_error	1
ABAB_10	full_length	60
ABAB_10	chimeric	14
ABAB_10	ambiguous	2
ABAB_10	RT_error	1
ABAB_2	full_length	868
ABAB_2	chimeric	99
ABAB_2	ambiguous	30
ABAB_2	RT_error	1
ABAB_3	full_length	500
ABAB_3	chimeric	204
ABAB_3	ambiguous	23
ABAB_4	full_length	123
ABAB_4	ambiguous	47
ABAB_4	chimeric	44
ABAB_5	full_length	430
ABAB_5	ambiguous	54
ABAB_5	chimeric	38
ABAB_6	chimeric	81
ABAB_6	full_length	67
ABAB_6	ambiguous	4
ABAB_7	full_length	453
ABAB_7	ambiguous	20
ABAB_7	chimeric	11
ABAB_7	RT_error	1
ABAB_8	full_length	12
ABAB_8	chimeric	1
ABAB_9	full_length	167
ABAB_9	ambiguous	54
ABAB_9	chimeric	1
ABAL_1	full_length	389
ABAL_1	chimeric	1
ABAL_10	full_length	154
ABAL_10	ambiguous	4
ABAL_10	chimeric	4
ABAL_2	full_length	147
ABAL_2	ambiguous	21
ABAL_2	chimeric	5
ABAL_3	full_length	212
ABAL_3	chimeric	2
ABAL_3	ambiguous	1
ABAL_4	full_length	1056
ABAL_4	chimeric	13
ABAL_4	ambiguous	4
ABAL_5	full_length	68
ABAL_6	full_length	94
ABAL_6	ambiguous	43
ABAL_6	chimeric	6
ABAL_7	full_length	76
ABAL_7	ambiguous	45
ABAL_7	chimeric	1
ABAL_8	full_length	44
ABAL_8	ambiguous	1
ABAL_8	chimeric	1
ABAL_9	ambiguous	52
ABAL_9	chimeric	13
ABAL_9	full_length	4
ABAS_1	full_length	207
ABAS_1	chimeric	3
ABAS_10	chimeric	711
ABAS_10	full_length	624
ABAS_10	ambiguous	2
ABAS_10	RT_error	1
ABAS_2	chimeric	55
ABAS_2	full_length	38
ABAS_2	ambiguous	1
ABAS_3	full_length	122
ABAS_3	chimeric	15
ABAS_3	ambiguous	1
ABAS_4	full_length	637
ABAS_4	chimeric	14
ABAS_4	ambiguous	4
ABAS_5	full_length	169
ABAS_5	ambiguous	3
ABAS_6	full_length	132
ABAS_7	full_length	207
ABAS_7	chimeric	118
ABAS_8	full_length	247
ABAS_8	chimeric	85
ABAS_8	ambiguous	8
ABAS_9	full_length	13
ABAS_9	ambiguous	6
ABAp_1	chimeric	121
ABAp_1	full_length	120
ABAp_1	ambiguous	1
ABAp_10	full_length	613
ABAp_10	chimeric	11
ABAp_10	ambiguous	6
ABAp_2	full_length	127
ABAp_2	chimeric	10
ABAp_3	full_length	672
ABAp_3	ambiguous	97
ABAp_3	chimeric	88
ABAp_4	full_length	555
ABAp_4	chimeric	186
ABAp_4	ambiguous	4
ABAp_5	chimeric	383
ABAp_5	full_length	149
ABAp_5	ambiguous	4
ABAp_6	full_length	52
ABAp_6	ambiguous	28
ABAp_7	full_length	125
ABAp_7	ambiguous	33
ABAp_7	chimeric	2
ABAp_8	chimeric	29
ABAp_8	full_length	19
ABAp_9	full_length	678
ABAp_9	chimeric	7
ABAp_9	ambiguous	4
ABBA_1	full_length	130
ABBA_1	ambiguous	20
ABBA_1	chimeric	5
ABBA_10	full_length	1167
ABBA_10	ambiguous	71
ABBA_10	chimeric	22
ABBA_2	full_length	222
ABBA_2	ambiguous	7
ABBA_2	chimeric	1
ABBA_3	full_length	368
ABBA_3	ambiguous	15
ABBA_3	chimeric	14
ABBA_4	full_length	1394
ABBA_4	chimeric	129
ABBA_4	ambiguous	109
ABBA_5	full_length	494
ABBA_5	chimeric	74
ABBA_5	ambiguous	13
ABBA_6	full_length	345
ABBA_6	chimeric	5
ABBA_6	ambiguous	4
ABBA_7	full_length	674
ABBA_7	chimeric	39
ABBA_7	ambiguous	20
ABBA_8	full_length	715
ABBA_8	chimeric	22
ABBA_9	full_length	53
ABBA_9	ambiguous	24
ABBA_9	chimeric	5
ABBB_1	full_length	22
ABBB_1	ambiguous	1
ABBB_10	chimeric	37
ABBB_10	full_length	9
ABBB_2	full_length	207
ABBB_2	ambiguous	18
ABBB_2	chimeric	17
ABBB_3	full_length	188
ABBB_3	ambiguous	8
ABBB_3	chimeric	8
ABBB_4	full_length	95
ABBB_4	chimeric	13
ABBB_4	ambiguous	11
ABBB_5	ambiguous	16
ABBB_5	full_length	3
ABBB_6	chimeric	67
ABBB_6	full_length	41
ABBB_6	ambiguous	3
ABBB_7	full_length	29
ABBB_7	chimeric	9
ABBB_7	ambiguous	6
ABBB_8	full_length	93
ABBB_8	ambiguous	5
ABBB_8	chimeric	2
ABBB_9	full_length	122
ABBB_9	ambiguous	5
ABBB_9	chimeric	5
ABBL_1	chimeric	75
ABBL_1	full_length	63
ABBL_10	full_length	29
ABBL_2	full_length	15
ABBL_2	ambiguous	3
ABBL_3	full_length	128
ABBL_3	chimeric	21
ABBL_3	ambiguous	13
ABBL_4	full_length	38
ABBL_4	ambiguous	9
ABBL_5	full_length	124
ABBL_6	full_length	10
ABBL_7	full_length	170
ABBL_7	chimeric	25
ABBL_7	ambiguous	23
ABBL_8	full_length	30
ABBL_9	full_length	65
ABBL_9	chimeric	34
ABBL_9	ambiguous	29
ABBS_1	full_length	152
ABBS_1	chimeric	4
ABBS_1	ambiguous	1
ABBS_10	full_length	189
ABBS_10	chimeric	7
ABBS_10	ambiguous	2
ABBS_2	full_length	53
ABBS_2	chimeric	38
ABBS_2	ambiguous	6
ABBS_3	full_length	53
ABBS_3	ambiguous	3
ABBS_3	chimeric	1
ABBS_4	ambiguous	248
ABBS_4	full_length	34
ABBS_4	chimeric	1
ABBS_5	full_length	204
ABBS_5	ambiguous	16
ABBS_5	chimeric	3
ABBS_6	full_length	21
ABBS_7	full_length	90
ABBS_7	ambiguous	3
ABBS_7	chimeric	2
ABBS_8	full_length	35
ABBS_8	ambiguous	1
ABBS_9	full_length	121
ABBS_9	chimeric	65
ABBS_9	ambiguous	2
ABBp_1	full_length	21
ABBp_1	ambiguous	1
ABBp_10	full_length	26
ABBp_10	ambiguous	10
ABBp_10	chimeric	10
ABBp_2	full_length	259
ABBp_2	ambiguous	16
ABBp_2	chimeric	8
ABBp_3	full_length	58
ABBp_3	chimeric	16
ABBp_3	ambiguous	2
ABBp_4	ambiguous	32
ABBp_4	full_length	29
ABBp_4	chimeric	23
ABBp_5	full_length	26
ABBp_5	ambiguous	8
ABBp_5	chimeric	3
ABBp_6	chimeric	103
ABBp_6	full_length	64
ABBp_6	ambiguous	63
ABBp_7	full_length	100
ABBp_7	chimeric	29
ABBp_7	ambiguous	16
ABBp_8	full_length	18
ABBp_8	ambiguous	5
ABBp_8	chimeric	5
ABBp_9	chimeric	85
ABBp_9	full_length	84
ABBp_9	ambiguous	13
ABLA_1	full_length	331
ABLA_1	ambiguous	90
ABLA_1	chimeric	10
ABLA_10	full_length	612
ABLA_10	chimeric	27
ABLA_10	ambiguous	2
ABLA_2	full_length	285
ABLA_2	ambiguous	28
ABLA_2	chimeric	18
ABLA_3	chimeric	1089
ABLA_3	full_length	1036
ABLA_3	ambiguous	12
ABLA_4	full_length	304
ABLA_4	chimeric	11
ABLA_5	full_length	14
ABLA_6	full_length	802
ABLA_6	ambiguous	40
ABLA_6	chimeric	29
ABLA_7	full_length	216
ABLA_7	chimeric	12
ABLA_7	ambiguous	6
ABLA_8	ambiguous	74
ABLA_8	full_length	63
ABLA_8	chimeric	7
ABLA_9	full_length	222
ABLA_9	chimeric	8
ABLA_9	ambiguous	4
ABLB_1	full_length	125
ABLB_1	ambiguous	4
ABLB_1	chimeric	1
ABLB_10	full_length	43
ABLB_10	chimeric	7
ABLB_2	ambiguous	47
ABLB_2	full_length	26
ABLB_2	chimeric	3
ABLB_3	full_length	3
ABLB_4	chimeric	129
ABLB_4	full_length	83
ABLB_4	ambiguous	9
ABLB_5	full_length	139
ABLB_5	chimeric	69
ABLB_5	ambiguous	4
ABLB_6	full_length	39
ABLB_6	chimeric	13
ABLB_7	full_length	44
ABLB_7	chimeric	15
ABLB_7	ambiguous	1
ABLB_8	chimeric	34
ABLB_8	full_length	14
ABLB_8	ambiguous	3
ABLB_9	full_length	6
ABLB_9	ambiguous	2
ABLL_1	full_length	102
ABLL_1	chimeric	5
ABLL_10	full_length	116
ABLL_2	full_length	234
ABLL_2	chimeric	10
ABLL_2	ambiguous	6
ABLL_3	full_length	55
ABLL_3	ambiguous	25
ABLL_3	chimeric	12
ABLL_4	full_length	104
ABLL_4	chimeric	90
ABLL_4	ambiguous	6
ABLL_5	full_length	49
ABLL_5	ambiguous	13
ABLL_5	chimeric	1
ABLL_6	full_length	203
ABLL_6	chimeric	3
ABLL_6	ambiguous	2
ABLL_7	full_length	68
ABLL_7	ambiguous	24
ABLL_7	chimeric	4
ABLL_8	full_length	253
ABLL_8	chimeric	186
ABLL_8	RT_error	1
ABLL_9	full_length	82
ABLL_9	chimeric	2
ABLL_9	ambiguous	1
ABLS_1	chimeric	60
ABLS_1	full_length	44
ABLS_10	full_length	153
ABLS_10	chimeric	20
ABLS_10	ambiguous	8
ABLS_2	full_length	112
ABLS_2	chimeric	21
ABLS_2	ambiguous	3
ABLS_3	full_length	224
ABLS_3	ambiguous	41
ABLS_4	full_length	394
ABLS_4	chimeric	120
ABLS_4	ambiguous	25
ABLS_5	cannot_find_barcode	574
ABLS_6	full_length	243
ABLS_6	ambiguous	2
ABLS_6	chimeric	1
ABLS_7	full_length	111
ABLS_7	chimeric	3
ABLS_8	full_length	512
ABLS_8	ambiguous	6
ABLS_8	chimeric	6
ABLS_9	full_length	127
ABLS_9	chimeric	19
ABLS_9	ambiguous	17
ABLp_1	full_length	132
ABLp_1	chimeric	86
ABLp_1	ambiguous	9
ABLp_10	full_length	54
ABLp_10	chimeric	38
ABLp_10	ambiguous	2
ABLp_2	full_length	72
ABLp_2	ambiguous	33
ABLp_2	chimeric	29
ABLp_3	full_length	12
ABLp_3	chimeric	4
ABLp_4	full_length	254
ABLp_4	chimeric	136
ABLp_4	ambiguous	18
ABLp_5	full_length	64
ABLp_6	full_length	90
ABLp_6	ambiguous	2
ABLp_6	chimeric	1
ABLp_7	full_length	78
ABLp_7	ambiguous	14
ABLp_7	chimeric	3
ABLp_8	full_length	60
ABLp_8	chimeric	3
ABLp_8	ambiguous	1
ABLp_9	full_length	94
ABLp_9	chimeric	13
ABSA_1	full_length	866
ABSA_1	chimeric	38
ABSA_1	ambiguous	24
ABSA_10	full_length	1655
ABSA_10	ambiguous	149
ABSA_10	chimeric	64
ABSA_2	full_length	1105
ABSA_2	ambiguous	118
ABSA_2	chimeric	53
ABSA_3	full_length	570
ABSA_3	chimeric	23
ABSA_3	ambiguous	1
ABSA_4	full_length	1244
ABSA_4	ambiguous	136
ABSA_4	chimeric	68
ABSA_5	full_length	298
ABSA_5	chimeric	7
ABSA_5	ambiguous	3
ABSA_6	full_length	239
ABSA_6	chimeric	98
ABSA_6	ambiguous	39
ABSA_7	full_length	1024
ABSA_7	chimeric	38
ABSA_7	ambiguous	1
ABSA_8	full_length	650
ABSA_8	chimeric	87
ABSA_8	ambiguous	45
ABSA_9	full_length	768
ABSA_9	ambiguous	34
ABSA_9	chimeric	13
ABSB_1	full_length	187
ABSB_1	chimeric	7
ABSB_1	ambiguous	2
ABSB_10	full_length	251
ABSB_10	chimeric	52
ABSB_10	ambiguous	41
ABSB_2	full_length	33
ABSB_2	chimeric	6
ABSB_2	ambiguous	4
ABSB_3	ambiguous	55
ABSB_3	full_length	55
ABSB_3	chimeric	6
ABSB_4	chimeric	180
ABSB_4	full_length	166
ABSB_4	cannot_find_barcode	39
ABSB_4	ambiguous	10
ABSB_5	full_length	5
ABSB_5	chimeric	2
ABSB_6	full_length	33
ABSB_6	ambiguous	4
ABSB_7	full_length	85
ABSB_7	chimeric	11
ABSB_7	ambiguous	1
ABSB_8	full_length	69
ABSB_8	chimeric	13
ABSB_9	full_length	207
ABSB_9	chimeric	94
ABSB_9	ambiguous	2
ABSL_1	full_length	38
ABSL_10	full_length	849
ABSL_10	ambiguous	19
ABSL_10	chimeric	18
ABSL_2	full_length	1207
ABSL_2	chimeric	121
ABSL_2	ambiguous	61
ABSL_3	full_length	52
ABSL_3	ambiguous	24
ABSL_3	chimeric	2
ABSL_4	full_length	165
ABSL_4	ambiguous	15
ABSL_4	chimeric	1
ABSL_5	full_length	117
ABSL_5	chimeric	17
ABSL_5	ambiguous	16
ABSL_6	cannot_find_barcode	508
ABSL_7	full_length	82
ABSL_7	chimeric	10
ABSL_7	ambiguous	1
ABSL_8	full_length	295
ABSL_8	chimeric	10
ABSL_8	ambiguous	2
ABSL_9	full_length	714
ABSL_9	chimeric	204
ABSL_9	ambiguous	4
ABSS_1	full_length	212
ABSS_1	chimeric	3
ABSS_1	ambiguous	1
ABSS_10	ambiguous	54
ABSS_10	full_length	19
ABSS_2	full_length	51
ABSS_2	chimeric	3
ABSS_2	ambiguous	1
ABSS_3	full_length	134
ABSS_3	ambiguous	19
ABSS_3	chimeric	1
ABSS_4	full_length	217
ABSS_4	chimeric	5
ABSS_4	ambiguous	3
ABSS_5	full_length	64
ABSS_5	chimeric	30
ABSS_6	full_length	30
ABSS_7	full_length	99
ABSS_7	ambiguous	39
ABSS_7	chimeric	1
ABSS_8	full_length	56
ABSS_9	full_length	191
ABSS_9	chimeric	2
ABSS_9	ambiguous	1
ABSp_1	full_length	43
ABSp_1	ambiguous	8
ABSp_1	chimeric	2
ABSp_10	full_length	274
ABSp_10	chimeric	11
ABSp_10	ambiguous	2
ABSp_2	full_length	146
ABSp_2	ambiguous	1
ABSp_3	full_length	844
ABSp_3	chimeric	24
ABSp_3	ambiguous	15
ABSp_4	full_length	122
ABSp_4	chimeric	22
ABSp_4	ambiguous	1
ABSp_5	full_length	14
ABSp_6	chimeric	106
ABSp_6	full_length	96
ABSp_6	ambiguous	12
ABSp_7	full_length	372
ABSp_7	ambiguous	61
ABSp_7	chimeric	7
ABSp_8	ambiguous	2002
ABSp_8	full_length	667
ABSp_8	chimeric	174
ABSp_9	full_length	363
ABSp_9	chimeric	87
ABSp_9	ambiguous	65
ABpA_1	cannot_find_barcode	866
ABpA_10	full_length	2217
ABpA_10	chimeric	89
ABpA_10	ambiguous	15
ABpA_2	full_length	1173
ABpA_2	chimeric	223
ABpA_2	ambiguous	9
ABpA_3	ambiguous	85
ABpA_3	full_length	18
ABpA_4	ambiguous	100
ABpA_4	full_length	38
ABpA_4	chimeric	20
ABpA_5	full_length	70
ABpA_5	ambiguous	5
ABpA_5	chimeric	4
ABpA_6	full_length	98
ABpA_6	chimeric	6
ABpA_6	ambiguous	1
ABpA_7	full_length	81
ABpA_7	chimeric	3
ABpA_8	full_length	835
ABpA_8	chimeric	33
ABpA_8	ambiguous	5
ABpA_9	full_length	667
ABpA_9	chimeric	132
ABpA_9	ambiguous	3
ABpB_1	full_length	75
ABpB_1	chimeric	8
ABpB_1	ambiguous	1
ABpB_10	full_length	117
ABpB_10	ambiguous	14
ABpB_10	chimeric	3
ABpB_2	full_length	122
ABpB_2	ambiguous	37
ABpB_2	chimeric	9
ABpB_3	full_length	114
ABpB_3	ambiguous	9
ABpB_3	chimeric	2
ABpB_4	full_length	62
ABpB_4	ambiguous	38
ABpB_4	chimeric	1
ABpB_5	chimeric	99
ABpB_5	full_length	45
ABpB_5	ambiguous	10
ABpB_6	full_length	93
ABpB_6	chimeric	80
ABpB_6	ambiguous	3
ABpB_7	full_length	15
ABpB_7	chimeric	8
ABpB_7	ambiguous	1
ABpB_8	full_length	109
ABpB_8	ambiguous	9
ABpB_8	chimeric	8
ABpB_9	full_length	238
ABpB_9	chimeric	80
ABpB_9	ambiguous	2
ABpL_1	full_length	210
ABpL_1	chimeric	163
ABpL_10	full_length	22
ABpL_10	chimeric	4
ABpL_2	full_length	36
ABpL_2	ambiguous	23
ABpL_2	chimeric	1
ABpL_3	full_length	311
ABpL_3	ambiguous	29
ABpL_3	chimeric	9
ABpL_4	full_length	12
ABpL_4	ambiguous	5
ABpL_5	full_length	258
ABpL_5	chimeric	87
ABpL_5	ambiguous	24
ABpL_6	full_length	62
ABpL_6	ambiguous	8
ABpL_7	full_length	869
ABpL_7	chimeric	107
ABpL_7	ambiguous	53
ABpL_8	ambiguous	50
ABpL_8	full_length	35
ABpL_8	chimeric	19
ABpL_9	full_length	56
ABpL_9	RT_error	1
ABpS_1	full_length	263
ABpS_1	ambiguous	2
ABpS_10	full_length	124
ABpS_10	chimeric	60
ABpS_2	full_length	122
ABpS_2	ambiguous	26
ABpS_2	chimeric	1
ABpS_3	full_length	82
ABpS_3	ambiguous	17
ABpS_4	full_length	231
ABpS_4	ambiguous	66
ABpS_4	chimeric	8
ABpS_5	full_length	455
ABpS_5	chimeric	22
ABpS_5	ambiguous	8
ABpS_6	full_length	290
ABpS_6	ambiguous	14
ABpS_6	chimeric	9
ABpS_7	full_length	290
ABpS_7	ambiguous	33
ABpS_7	chimeric	2
ABpS_8	full_length	199
ABpS_8	ambiguous	13
ABpS_8	chimeric	2
ABpS_9	full_length	159
ABpS_9	ambiguous	46
ABpS_9	chimeric	2
ABpp_1	full_length	293
ABpp_1	ambiguous	34
ABpp_1	chimeric	34
ABpp_10	full_length	213
ABpp_10	ambiguous	23
ABpp_10	chimeric	4
ABpp_2	full_length	121
ABpp_2	chimeric	18
ABpp_2	ambiguous	5
ABpp_3	full_length	84
ABpp_3	ambiguous	10
ABpp_3	chimeric	1
ABpp_4	chimeric	83
ABpp_4	full_length	30
ABpp_5	full_length	32
ABpp_5	chimeric	8
ABpp_5	ambiguous	6
ABpp_6	full_length	17
ABpp_6	ambiguous	1
ABpp_7	full_length	168
ABpp_7	chimeric	89
ABpp_7	ambiguous	3
ABpp_8	full_length	47
ABpp_8	ambiguous	29
ABpp_8	chimeric	22
ABpp_9	ambiguous	35
ABpp_9	full_length	26
ALAA_1	full_length	20
ALAA_1	ambiguous	11
ALAA_1	chimeric	11
ALAA_10	full_length	235
ALAA_10	chimeric	17
ALAA_2	full_length	244
ALAA_2	ambiguous	68
ALAA_2	chimeric	9
ALAA_3	full_length	322
ALAA_3	chimeric	19
ALAA_4	full_length	116
ALAA_4	ambiguous	30
ALAA_4	chimeric	9
ALAA_5	full_length	1681
ALAA_5	chimeric	118
ALAA_5	ambiguous	101
ALAA_6	full_length	79
ALAA_6	chimeric	9
ALAA_7	full_length	1449
ALAA_7	chimeric	127
ALAA_7	ambiguous	54
ALAA_8	full_length	843
ALAA_8	chimeric	95
ALAA_8	ambiguous	2
ALAA_9	full_length	1161
ALAA_9	chimeric	92
ALAB_1	full_length	93
ALAB_1	ambiguous	41
ALAB_1	chimeric	11
ALAB_10	full_length	388
ALAB_10	chimeric	177
ALAB_10	ambiguous	61
ALAB_2	full_length	1334
ALAB_2	chimeric	47
ALAB_2	ambiguous	7
ALAB_3	full_length	1352
ALAB_3	ambiguous	138
ALAB_3	chimeric	42
ALAB_4	full_length	344
ALAB_4	chimeric	17
ALAB_4	ambiguous	9
ALAB_5	full_length	393
ALAB_5	ambiguous	78
ALAB_5	chimeric	21
ALAB_6	full_length	898
ALAB_6	ambiguous	67
ALAB_6	chimeric	25
ALAB_7	full_length	820
ALAB_7	chimeric	148
ALAB_7	ambiguous	29
ALAB_8	full_length	884
ALAB_8	chimeric	145
ALAB_8	ambiguous	15
ALAB_9	full_length	437
ALAB_9	chimeric	226
ALAB_9	ambiguous	2
ALAL_1	full_length	614
ALAL_1	ambiguous	31
ALAL_1	chimeric	1
ALAL_10	full_length	28
ALAL_10	ambiguous	16
ALAL_10	chimeric	11
ALAL_2	full_length	193
ALAL_2	chimeric	23
ALAL_3	full_length	200
ALAL_4	full_length	299
ALAL_4	chimeric	41
ALAL_4	ambiguous	15
ALAL_5	full_length	69
ALAL_5	chimeric	9
ALAL_6	full_length	146
ALAL_6	chimeric	94
ALAL_6	ambiguous	1
ALAL_7	full_length	270
ALAL_7	chimeric	10
ALAL_7	ambiguous	8
ALAL_8	full_length	35
ALAL_9	full_length	177
ALAL_9	ambiguous	55
ALAS_1	full_length	521
ALAS_1	chimeric	58
ALAS_1	ambiguous	50
ALAS_10	full_length	357
ALAS_10	ambiguous	46
ALAS_2	full_length	161
ALAS_2	chimeric	5
ALAS_3	full_length	336
ALAS_3	ambiguous	53
ALAS_3	chimeric	15
ALAS_4	full_length	19
ALAS_4	ambiguous	11
ALAS_5	full_length	223
ALAS_5	chimeric	46
ALAS_6	full_length	98
ALAS_6	ambiguous	39
ALAS_6	chimeric	2
ALAS_7	full_length	86
ALAS_7	chimeric	30
ALAS_7	ambiguous	5
ALAS_8	full_length	142
ALAS_8	ambiguous	21
ALAS_8	chimeric	9
ALAS_9	full_length	130
ALAp_1	full_length	352
ALAp_1	ambiguous	91
ALAp_1	chimeric	15
ALAp_10	full_length	402
ALAp_10	chimeric	45
ALAp_10	ambiguous	1
ALAp_2	full_length	971
ALAp_2	chimeric	43
ALAp_2	ambiguous	22
ALAp_3	full_length	299
ALAp_3	ambiguous	10
ALAp_4	full_length	288
ALAp_4	chimeric	29
ALAp_4	ambiguous	17
ALAp_5	full_length	894
ALAp_5	ambiguous	106
ALAp_5	chimeric	52
ALAp_6	full_length	193
ALAp_6	ambiguous	76
ALAp_6	chimeric	6
ALAp_7	full_length	200
ALAp_7	chimeric	10
ALAp_8	full_length	837
ALAp_8	ambiguous	32
ALAp_8	chimeric	4
ALAp_9	full_length	286
ALAp_9	chimeric	8
ALBA_1	full_length	399
ALBA_1	chimeric	250
ALBA_1	ambiguous	86
ALBA_10	full_length	293
ALBA_10	chimeric	8
ALBA_2	full_length	2718
ALBA_2	chimeric	218
ALBA_2	ambiguous	19
ALBA_3	full_length	546
ALBA_3	chimeric	26
ALBA_3	ambiguous	1
ALBA_4	full_length	2086
ALBA_4	chimeric	60
ALBA_4	ambiguous	7
ALBA_5	full_length	726
ALBA_5	ambiguous	21
ALBA_5	chimeric	20
ALBA_6	full_length	1750
ALBA_6	chimeric	138
ALBA_6	ambiguous	47
ALBA_7	full_length	431
ALBA_7	chimeric	53
ALBA_7	ambiguous	2
ALBA_8	full_length	888
ALBA_8	chimeric	92
ALBA_8	ambiguous	11
ALBA_9	full_length	403
ALBA_9	chimeric	19
ALBA_9	ambiguous	1
ALBB_1	full_length	238
ALBB_1	chimeric	5
ALBB_1	ambiguous	2
ALBB_10	full_length	539
ALBB_10	chimeric	45
ALBB_10	ambiguous	3
ALBB_2	full_length	1394
ALBB_2	chimeric	238
ALBB_2	ambiguous	15
ALBB_3	full_length	430
ALBB_3	chimeric	51
ALBB_3	ambiguous	11
ALBB_4	full_length	175
ALBB_4	chimeric	47
ALBB_5	full_length	440
ALBB_5	ambiguous	58
ALBB_5	chimeric	18
ALBB_6	full_length	529
ALBB_6	chimeric	55
ALBB_6	ambiguous	4
ALBB_7	full_length	215
ALBB_7	chimeric	20
ALBB_7	ambiguous	17
ALBB_8	full_length	399
ALBB_8	ambiguous	13
ALBB_8	chimeric	6
ALBB_9	full_length	1768
ALBB_9	ambiguous	15
ALBB_9	chimeric	9
ALBL_1	full_length	295
ALBL_1	ambiguous	13
ALBL_10	full_length	183
ALBL_10	chimeric	5
ALBL_2	full_length	245
ALBL_2	ambiguous	2
ALBL_2	chimeric	1
ALBL_3	full_length	82
ALBL_3	ambiguous	1
ALBL_4	full_length	1121
ALBL_4	chimeric	6
ALBL_4	ambiguous	2
ALBL_5	full_length	54
ALBL_5	ambiguous	22
ALBL_5	chimeric	13
ALBL_6	full_length	60
ALBL_7	full_length	824
ALBL_7	chimeric	117
ALBL_7	ambiguous	25
ALBL_8	full_length	264
ALBL_8	ambiguous	38
ALBL_8	chimeric	7
ALBL_9	full_length	107
ALBS_1	full_length	168
ALBS_1	chimeric	40
ALBS_1	ambiguous	23
ALBS_10	full_length	486
ALBS_10	ambiguous	2
ALBS_2	full_length	212
ALBS_2	ambiguous	96
ALBS_2	chimeric	39
ALBS_3	full_length	279
ALBS_3	chimeric	18
ALBS_3	ambiguous	1
ALBS_4	full_length	127
ALBS_4	ambiguous	32
ALBS_4	chimeric	1
ALBS_5	full_length	325
ALBS_5	ambiguous	15
ALBS_5	chimeric	1
ALBS_6	full_length	137
ALBS_6	chimeric	30
ALBS_6	ambiguous	17
ALBS_7	full_length	196
ALBS_7	ambiguous	28
ALBS_8	full_length	834
ALBS_8	chimeric	41
ALBS_8	ambiguous	22
ALBS_9	full_length	1030
ALBS_9	chimeric	295
ALBS_9	ambiguous	9
ALBp_1	full_length	407
ALBp_1	chimeric	127
ALBp_1	ambiguous	7
ALBp_10	full_length	67
ALBp_10	ambiguous	1
ALBp_2	full_length	374
ALBp_2	chimeric	356
ALBp_2	ambiguous	24
ALBp_3	full_length	313
ALBp_3	ambiguous	21
ALBp_3	chimeric	3
ALBp_4	full_length	186
